TTB ID,Permit No.,Serial Number,Completed Date,Fanciful Name,Brand Name,Origin,Origin Desc,Class/Type,Class/Type Desc
'03211001000018',BW-MI-159,030035,12/18/2025,CASCADE VAL,CASCADE WINERY,06,MICHIGAN,80,TABLE RED WINE
'03235001000006',BW-MI-159,030034,12/18/2025,,CASCADE WINERY,06,MICHIGAN,80,TABLE RED WINE
'06090001000048',DSP-ID-2,06010L,09/17/2025,,ECSTASY,18,IDAHO,649,OTHER SPECIALTIES & PROPRIETARIES
'09079001000202',BW-NJ-68,090034,07/14/2025,,TOMASELLO WINERY,03,NEW JERSEY,84,SPARKLING WINE/CHAMPAGNE
'10363001000317',NJ-I-721,10NI37,07/16/2025,,LENZ MOSER,64,AUSTRIA,81,TABLE WHITE WINE
'11024001000092',NJ-I-721,11NI11,07/16/2025,,LENZ MOSER FETE,64,AUSTRIA,80,TABLE RED WINE
'11038001000725',NY-I-490,11MW01,10/10/2025,,BARENJAGER,53,GERMANY,669,OTHER HERB & SEED CORDIALS/LIQUEURS
'11038001000727',NY-I-490,11MW02,10/10/2025,,BARENJAGER,53,GERMANY,669,OTHER HERB & SEED CORDIALS/LIQUEURS
'11054001000049',NJ-I-721,11NI13,07/16/2025,,LENZ MOSER,64,AUSTRIA,80,TABLE RED WINE
'11115001000373',NY-I-490,11MW03,10/10/2025,HONEY & BOURBON,BARENJAGER,53,GERMANY,699,OTHER SPECIALTIES & PROPRIETARIES
'11115001000381',NY-I-490,11MW03,10/10/2025,HONEY & BOURBON,BARENJAGER,53,GERMANY,699,OTHER SPECIALTIES & PROPRIETARIES
'11262001000022',NY-I-490,11MW05,10/10/2025,JASMIN,JACQUES CARDIN,51,FRANCE,699,OTHER SPECIALTIES & PROPRIETARIES
'11262001000027',NY-I-490,11MW06,10/10/2025,APPLE,JACQUES CARDIN,51,FRANCE,699,OTHER SPECIALTIES & PROPRIETARIES
'11362001000028',NJ-I-721,11NI58,07/16/2025,,LENZ MOSER BLAU,64,AUSTRIA,80,TABLE RED WINE
'11364001000181',BR-MD-DOG-15000,110125,03/03/2026,DEBUTANTE,STILLWATER ARTISANAL,25,MARYLAND,906,MALT BEVERAGES SPECIALITIES - FLAVORED
'12207001000532',CA-I-3613,120004,08/06/2025,MOSTO VERDE,VIEJO TONEL,85,PERU,588,OTHER GRAPE BRANDY (PISCO, GRAPPA) FB
'12207001000536',CA-I-3613,120006,08/06/2025,ACHOLADO,VIJO TONEL,85,PERU,588,OTHER GRAPE BRANDY (PISCO, GRAPPA) FB
'12207001000539',CA-I-3613,120007,08/06/2025,ITALIA,VIEJO TONEL,85,PERU,588,OTHER GRAPE BRANDY (PISCO, GRAPPA) FB
'12243001000461',NY-I-490,12MW02,10/10/2025,HONEY & PEAR,BARENJAGER,53,GERMANY,699,OTHER SPECIALTIES & PROPRIETARIES
'13004001000035',NY-I-490,13MW01,10/10/2025,PLUM,GEKKEIKAN,59,JAPAN,82,TABLE FLAVORED WINE
'13100001000426',NY-I-490,13MW04,10/10/2025,SUZAKU,GEKKEIKAN,59,JAPAN,981,SAKE - IMPORTED
'13100001000430',NY-I-490,13MW05,10/10/2025,SUZAKU,GEKKEIKAN,59,JAPAN,981,SAKE - IMPORTED
'13100001000440',NY-I-490,13MW06,10/10/2025,HONEY & TEA,BARENJAGER,53,GERMANY,669,OTHER HERB & SEED CORDIALS/LIQUEURS
'13100001000441',NY-I-490,13MW07,10/10/2025,HONEY & TEA,BARENJAGER,53,GERMANY,669,OTHER HERB & SEED CORDIALS/LIQUEURS
'13221001000316',DSP-MD-18,130002,07/30/2025,,SAO PAULO,67,BRAZIL,494,OTHER RUM GOLD USB
'13241001000512',NY-I-490,13MW09,10/10/2025,,MONKEY 47,53,GERMANY,258,OTHER DISTILLED GIN FB
'13260001000250',FL-I-15289,13CART,03/24/2025,,CARLA FACCIOLO,50,ITALY,81,TABLE WHITE WINE
'13301001000314',BR-ME-21011,13PJBP,07/30/2025,,THE SUBSTANCE,24,MAINE,902,ALE
'14022001000269',PR-S-15060,140715,03/27/2025,LATIN DRINKS,LATIN DRINKS,4A,PUERTO RICO,724,MARGARITA (UNDER 48 PROOF)
'14023001000889',NY-I-490,14MW04,10/10/2025,,SORTILEGE,69,CANADA,699,OTHER SPECIALTIES & PROPRIETARIES
'14030001000233',NY-I-490,14MW03,10/10/2025,BIZAN BARLEY,GEKKEIKAN,59,JAPAN,699,OTHER SPECIALTIES & PROPRIETARIES
'14030001000237',NY-I-490,14MW02,10/10/2025,BIZAN SWEET POTATO,GEKKEIKAN,59,JAPAN,699,OTHER SPECIALTIES & PROPRIETARIES
'14030001000242',NY-I-490,14MW01,10/10/2025,BIZAN RICE,GEKKEIKAN,59,JAPAN,699,OTHER SPECIALTIES & PROPRIETARIES
'14049001000115',NY-I-490,14MW04,10/10/2025,ANEJO,CASAMIGOS,81,MEXICO,977,TEQUILA FB
'14049001000125',NY-I-490,14MW05,10/10/2025,BLANCO,CASAMIGOS,81,MEXICO,977,TEQUILA FB
'14049001000131',NY-I-490,14MW06,10/10/2025,REPOSADO,CASAMIGOS,81,MEXICO,977,TEQUILA FB
'14051001000202',NY-I-490,14MW08,10/10/2025,,MONKEY 47,53,GERMANY,268,OTHER GIN FB
'14091001000609',DSP-OR-15023,140007,06/08/2025,,BLACK MAPLE HILL,38,OREGON,102,STRAIGHT RYE WHISKY
'14091001000614',DSP-OR-15023,140008,06/08/2025,,BLACK MAPLE HILL,38,OREGON,101,STRAIGHT BOURBON WHISKY
'14119001000600',NY-I-15579,14BFPC,04/08/2025,,PICARDO,52,SPAIN,80,TABLE RED WINE
'14132001000626',NY-I-490,14MW09,10/10/2025,ANEJO,CASAMIGOS,81,MEXICO,977,TEQUILA FB
'14132001000629',NY-I-490,14MW10,10/10/2025,BLANCO,CASAMIGOS,81,MEXICO,977,TEQUILA FB
'14132001000632',NY-I-490,14MW11,10/10/2025,REPOSADO,CASAMIGOS,81,MEXICO,977,TEQUILA FB
'14135001000060',NY-I-15579,14BFHV,04/08/2025,,HIZAN,52,SPAIN,81,TABLE WHITE WINE
'14164001000118',NY-I-15579,14BFHC,04/08/2025,COSECHA,HIZAN,52,SPAIN,80,TABLE RED WINE
'14171001000099',CA-I-21024,14BEBI,06/10/2025,BIANCODICASALLE,BENANTI,50,ITALY,81,TABLE WHITE WINE
'14218001000506',CA-P-22216,140001,03/05/2026,,VEGABRISA TEMPRANILLO,52,SPAIN,80,TABLE RED WINE
'14224001000432',BWN-FL-21003,140028,05/29/2025,,QUANTUM LEAP,50,ITALY,81,TABLE WHITE WINE
'14231001000068',NY-I-490,14MW13,10/10/2025,GOLD,GEKKEIKAN,59,JAPAN,981,SAKE - IMPORTED
'14251001000304',NJ-I-21067,14BR04,09/08/2025,,VICTORIA,81,MEXICO,952,ALE
'14301001000264',CA-P-22216,140002,03/05/2026,,NIT DEL FOC BRUT ROSÉ,52,SPAIN,84,SPARKLING WINE/CHAMPAGNE
'14301001000271',CA-P-22216,140003,03/05/2026,,NIT DEL FOC BRUT,52,SPAIN,84,SPARKLING WINE/CHAMPAGNE
'14301001000276',CA-P-22216,140004,03/05/2026,,NIT DEL FOC BRUT NATURE,52,SPAIN,84,SPARKLING WINE/CHAMPAGNE
'14317001000468',FL-I-15704,14SN03,08/29/2025,JUNMAI DAIGINJO,KAKU REI,59,JAPAN,981,SAKE - IMPORTED
'14351001000537',NY-I-490,14MW14,10/10/2025,MAPLE CREAM,SORTILEGE,69,CANADA,679,OTHER LIQUEUR (CREMES OR CREAMS)
'14356001000262',DSP-MO-16,140161,04/16/2025,SPICED RUM,SAILOR JERRY,29,MISSOURI,644,RUM SPECIALTIES
'15048001000583',CA-I-21462,150005,03/05/2026,,FINCA MANZANOS RESERVA,52,SPAIN,80,TABLE RED WINE
'15048001000587',CA-I-21462,150006,03/05/2026,,FINCA MANZANOS CRIANZA,52,SPAIN,80,TABLE RED WINE
'15049001000002',CA-I-21462,150007,03/05/2026,,MAS DE MANZANOS,52,SPAIN,80,TABLE RED WINE
'15049001000272',CA-I-21462,150008,03/05/2026,,FINCA MANZANOS SELECCION DE LA FAMILIA,52,SPAIN,80,TABLE RED WINE
'15053001000125',CA-I-21462,150009,03/05/2026,,ETIM NEGRE,52,SPAIN,80,TABLE RED WINE
'15054001000009',CA-I-21462,150010,03/05/2026,,ETIM VEREMA TARDANA,52,SPAIN,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'15054001000014',CA-I-21462,150011,03/05/2026,,ETIM RANCI,52,SPAIN,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'15057001000229',CA-I-21462,150012,03/05/2026,,ETIM L'ESPARVER,52,SPAIN,80,TABLE RED WINE
'15061001000031',DSP-KY-52,150019,10/23/2025,DOUBLE OAKED SINGLE BARREL BUY THE BARRE,WOODFORD RESERVE,13,COLORADO,101,STRAIGHT BOURBON WHISKY
'15076001000399',CA-I-21462,150014,03/05/2026,,NIT DEL FOC BRUT,52,SPAIN,84,SPARKLING WINE/CHAMPAGNE
'15076001000408',CA-I-21462,150015,03/05/2026,,NIT DEL FOC BRUT ROSÉ,52,SPAIN,84,SPARKLING WINE/CHAMPAGNE
'15076001000421',CA-I-21462,150016,03/05/2026,,NIT DEL FOC BRUT NATURE,52,SPAIN,84,SPARKLING WINE/CHAMPAGNE
'15078001000196',BWN-FL-21003,150002,05/29/2025,,QUANTUM LEAP,07,WASHINGTON,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'15078001000220',BWN-FL-21003,150004,05/29/2025,,QUANTUM LEAP,38,OREGON,80,TABLE RED WINE
'15104001000501',BR-MN-21039,150011,02/10/2026,,SUMMER CRUSH SUMMER ALE,27,MINNESOTA,902,ALE
'15225001000313',FL-I-15704,15SEN7,12/02/2025,JUNMAI,YUKI OTOKO,59,JAPAN,981,SAKE - IMPORTED
'15225001000345',FL-I-15704,15SEN5,08/29/2025,JUNMAI GINJO,TENJIN BAYASHI,59,JAPAN,981,SAKE - IMPORTED
'15245001000336',MN-I-353,150248,09/05/2025,DUTCH COURAGE,ZUIDAM,83,NETHERLANDS,268,OTHER GIN FB
'15271001000113',DSP-VA-20027,150001,07/30/2025,,WHITE LABEL,05,VIRGINIA,143,CORN WHISKY
'15302001000203',MN-I-353,150298,11/25/2025,LONDON DRY,SOUTH BANK,92,UNITED KINGDOM,251,LONDON DRY DISTILLED GIN FB
'15328001000077',MN-I-353,150331,11/25/2025,,HANAMI,83,NETHERLANDS,268,OTHER GIN FB
'16018001000025',BR-CA-SIE-1,160036,03/10/2026,SWEET SUNNY SOUTH,SIERRA NEVADA,01,CALIFORNIA,906,MALT BEVERAGES SPECIALITIES - FLAVORED
'16018001000065',BR-CA-SIE-1,160037,03/10/2026,SWEET SUNNY SOUTH,SIERRA NEVADA,01,CALIFORNIA,902,ALE
'16035001000287',NY-I-1059,16001U,05/14/2025,PROVIDENTIAL,TRADER JOE'S,69,CANADA,956,MALT BEVERAGES SPECIALITIES
'16077001000439',NJ-I-721,16NI06,09/16/2025,HONEY & BOURBON,BARENJAGER,53,GERMANY,699,OTHER SPECIALTIES & PROPRIETARIES
'16095001000069',NJ-I-721,16NI10,09/16/2025,HONEY & BOURBON,BARENJAGER,53,GERMANY,699,OTHER SPECIALTIES & PROPRIETARIES
'16169001000337',NJ-I-21067,1606BA,08/28/2025,BEER,CERVEZA BARRILITO,81,MEXICO,951,BEER
'16199001000074',BR-AL-GOO-15000,160063,02/13/2026,SMASH PALE ALE,GOOD PEOPLE BREWING COMPANY,10,ALABAMA,901,BEER
'16224001000456',CA-I-21462,160017,03/05/2026,,FINCA MANZANOS CRIANZA,52,SPAIN,80,TABLE RED WINE
'16224001000500',CA-I-21462,160018,03/05/2026,,RESERVA,52,SPAIN,80,TABLE RED WINE
'16224001000506',CA-I-21462,160020,03/05/2026,,FINCA MANZANOS GRAN RESERVA,52,SPAIN,80,TABLE RED WINE
'16224001000512',CA-I-21462,160022,03/05/2026,,FINCA MANZANOS GRACIANO,52,SPAIN,80,TABLE RED WINE
'16286001000254',CA-I-21462,160025,03/05/2026,,MIQUEL JANE SAUVIGNON BLANC,52,SPAIN,81,TABLE WHITE WINE
'16288001000006',CA-I-21462,160024,03/05/2026,,ETIM BLANC,52,SPAIN,81,TABLE WHITE WINE
'16302001000357',CA-I-21878,161002,05/28/2025,,DRAGONBACK,62,ARGENTINA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'16302001000361',CA-I-21878,161003,05/28/2025,,DRAGONBACK,62,ARGENTINA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'16302001000368',CA-I-21878,161004,05/28/2025,,DRAGONBACK,62,ARGENTINA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'17010001000052',DSP-UT-20012,170001,11/20/2025,,LAFAYETTE SPICE FLAVORED WHISKEY,45,UTAH,149,OTHER WHISKY (FLAVORED)
'17011001000064',DSP-VA-20027,170001,07/30/2025,,ROCKY MOUNT,05,VIRGINIA,142,RYE WHISKY
'17030001000360',BR-MN-21039,170024,02/12/2026,,SUMMER CRUSH SUMMER ALE,27,MINNESOTA,902,ALE
'17034001000287',FL-I-21371,17CVMT,03/05/2025,,CVI.CHE 105,70,CHILE,80,TABLE RED WINE
'17034001000291',FL-I-21371,17CVSB,03/05/2025,,CVI.CHE 105,70,CHILE,81,TABLE WHITE WINE
'17065001000119',DSP-VA-20027,170003,07/30/2025,,WHITE LABEL 141 RESERVE,05,VIRGINIA,142,RYE WHISKY
'17075001000286',DSP-MT-20011,170001,03/28/2025,AGAVE,SPOTTED BEAR,30,MONTANA,649,OTHER SPECIALTIES & PROPRIETARIES
'17099001000060',CA-I-21462,170027,03/05/2026,,MASIA D'OR BRUT NATURE,52,SPAIN,84,SPARKLING WINE/CHAMPAGNE
'17128001000017',DSP-VA-20027,170006,07/30/2025,,BLACK LABEL RESERVE 141,05,VIRGINIA,142,RYE WHISKY
'17138001000332',FL-I-15704,17RUM2,03/18/2025,RUMBULLION,ABELFORTH,92,UNITED KINGDOM,694,RUM SPECIALTIES
'17205001000046',DSP-PA-20008,170003,09/09/2025,LAVENDER,PENN SQUARE,39,PENNSYLVANIA,339,VODKA - OTHER FLAVORED
'17205001000051',DSP-PA-20008,170004,09/09/2025,ROSE,PENN SQUARE,39,PENNSYLVANIA,339,VODKA - OTHER FLAVORED
'17206001000396',DSP-MD-20016,170011,08/02/2025,FEAR THE DRAGON,DRAGON DISTILLERY,25,MARYLAND,649,OTHER SPECIALTIES & PROPRIETARIES
'17207001000275',BWN-FL-21003,170055,05/29/2025,MERMAID'S GOLD,DOG WATCH,16,FLORIDA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'17237001000171',FL-I-15704,17SEN1,08/29/2025,JUNMAI SKAE,SHINKAME,59,JAPAN,981,SAKE - IMPORTED
'17285001000322',BR-MD-BUR-15000,170009,05/15/2025,SEQUOIA SAP,BURLEY OAK,25,MARYLAND,902,ALE
'17296001000757',CA-I-21462,170028,03/05/2026,,CORAL,52,SPAIN,80A,ROSE WINE
'17296001000930',CA-I-21462,170030,03/05/2026,,ALTOS,52,SPAIN,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'17296001000990',CA-I-21462,170029,03/05/2026,,NORTE,52,SPAIN,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'17296001001141',CA-I-21462,170031,03/05/2026,,PURO VICIO,52,SPAIN,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'17297001000306',CA-I-21462,170032,03/05/2026,,FINCA MANZANOS,52,SPAIN,80,TABLE RED WINE
'17297001000320',CA-I-21462,170033,03/05/2026,,FINCA MANZANOS,52,SPAIN,80,TABLE RED WINE
'17305001000408',CA-I-21462,170034,03/05/2026,,ALTOS DE INURRIETA,52,SPAIN,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'17305001000710',CA-I-21878,17TO14,05/28/2025,,DRAGONBACK,62,ARGENTINA,81,TABLE WHITE WINE
'17305001000721',CA-I-21878,17GM14,05/28/2025,,DRAGONBACK,62,ARGENTINA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'17305001000742',CA-I-21878,17GB14,05/28/2025,,DRAGONBACK,62,ARGENTINA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'17306001000311',CA-I-21878,17DBCS,05/28/2025,,DRAGONBACK,62,ARGENTINA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'17306001000318',CA-I-21878,17DBBO,05/28/2025,,DRAGONBACK,62,ARGENTINA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'17306001000323',CA-I-21878,17DBCF,05/28/2025,,DRAGONBACK,62,ARGENTINA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'17316001000083',CA-I-21462,170035,03/05/2026,,VERMUT FALSET,52,SPAIN,86,VERMOUTH/MIXED TYPES
'17316001000087',CA-I-21462,170036,03/05/2026,,VERMUT FALSET,52,SPAIN,86,VERMOUTH/MIXED TYPES
'17318001000505',DSP-VA-20027,170007,07/30/2025,,BOONES MILL,05,VIRGINIA,541,APPLE BRANDY
'17318001000509',DSP-VA-20027,170008,07/30/2025,,BOONES MILL RED GRAPE BRANDY,05,VIRGINIA,520,OTHER DOMESTIC GRAPE BRANDY
'17318001000512',DSP-VA-20027,170009,07/30/2025,,ROANOKE RUM,05,VIRGINIA,419,OTHER RUM (GOLD)
'17342001000125',DSP-CA-20045,170011,04/28/2025,,DIAMOND GLACIER 33,01,CALIFORNIA,301,VODKA 80-89 PROOF
'17353001000884',BWN-WA-15237,17BBTF,07/24/2025,THE FEW AND FAR BETWEEN,BROOK & BULL,07,WASHINGTON,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'18037001000516',DSP-VA-20027,180001,07/30/2025,,BLUE RIDGE,05,VIRGINIA,301,VODKA 80-89 PROOF
'18037001000520',DSP-VA-20027,180002,07/30/2025,,ULTRA-FINE PREMIUM SINGLE MALT,05,VIRGINIA,140,WHISKY
'18037001000527',DSP-VA-20027,180003,07/30/2025,,MAKER'S OAK RESERVE,05,VIRGINIA,140,WHISKY
'18037001000531',DSP-VA-20027,180004,07/30/2025,,SHOOTIN' CREEK,05,VIRGINIA,541,APPLE BRANDY
'18045001000074',DSP-MD-18,180001,07/30/2025,,SAO PAULO,67,BRAZIL,494,OTHER RUM GOLD USB
'18107001000395',DSP-MO-16,180033,04/16/2025,SPICED RUM,SAILOR JERRY,03,NEW JERSEY,644,RUM SPECIALTIES
'18107001001168',FL-I-21741,180009,01/07/2026,,VALDINERA,50,ITALY,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'18107001001198',FL-I-21741,180010,01/07/2026,,VALDINERA,50,ITALY,80,TABLE RED WINE
'18107001001201',FL-I-21741,180011,01/07/2026,,VALDINERA,50,ITALY,81,TABLE WHITE WINE
'18107001001251',FL-I-21741,180016,01/07/2026,,CIPRIANA,50,ITALY,80,TABLE RED WINE
'18108001000581',FL-I-21741,180018,01/07/2026,FIORI DI PASTELLO,SELUN,50,ITALY,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'18108001000598',FL-I-21741,180019,01/07/2026,BRICCO SAN PIETRO,BROCCARDO,50,ITALY,80,TABLE RED WINE
'18108001000679',FL-I-21741,180022,01/07/2026,,BLAZIC,50,ITALY,81,TABLE WHITE WINE
'18108001000682',FL-I-21741,180023,01/07/2026,,BLAZIC,50,ITALY,81,TABLE WHITE WINE
'18108001000685',FL-I-21741,180024,01/07/2026,,BLAZIC,50,ITALY,80,TABLE RED WINE
'18108001000689',FL-I-21741,180025,01/07/2026,,PIETTA,50,ITALY,81,TABLE WHITE WINE
'18108001000737',FL-I-21741,180026,01/07/2026,,TERRE DI SAN ROCCO,50,ITALY,80,TABLE RED WINE
'18108001000746',FL-I-21741,180027,01/07/2026,,TERRE DI SAN ROCCO,50,ITALY,80,TABLE RED WINE
'18108001000769',FL-I-21741,180028,01/07/2026,MORELLONE,LE CANIETTE,50,ITALY,80,TABLE RED WINE
'18108001000778',FL-I-21741,180029,01/07/2026,VERONICA,LE CANIETTE,50,ITALY,81,TABLE WHITE WINE
'18108001000792',FL-I-21741,180030,01/07/2026,LUCREZIA,LE CANIETTE,50,ITALY,81,TABLE WHITE WINE
'18108001000801',FL-I-21741,180031,01/07/2026,ROSSO BELLO,LE CANIETTE,50,ITALY,80,TABLE RED WINE
